  Ls Hgt   Lat  TA0K   TA1K  Tp1  TA2K  Tp2  Pa0Nm2     PA1% Pp1Hr   PA2% Pp2Hr  DA0kgm3    DA1% Dp1Hr   DA2% Dp2Hr
  30 150 -62.5 218.26 35.53 15.3 29.60 21.0 3.815E-06  37.29  17.6  50.17  21.9 7.603E-11  35.85  18.8  50.60  22.0
  30 155 -62.5 220.77 36.55 15.2 29.52 21.0 2.711E-06  36.17  17.4  50.52  21.8 5.131E-11  35.95  18.7  51.85  22.0
  30 160 -62.5 222.74 37.20 15.1 29.59 21.0 1.950E-06  33.44  17.3  49.66  21.7 3.508E-11  35.68  18.6  52.59  21.9
  30 165 -62.5 224.13 37.62 15.1 29.57 21.0 1.423E-06  33.44  17.3  49.66  21.7 2.436E-11  34.65  18.6  52.95  21.9
  30 170 -62.5 225.07 37.92 15.0 29.59 21.0 1.057E-06  28.91  17.3  47.61  21.6 1.725E-11  32.83  18.6  52.38  21.8
  30 175 -62.5 225.86 38.10 15.0 29.60 21.0 7.904E-07  22.94  17.4  44.88  21.5 1.231E-11  30.60  18.6  51.54  21.8
  30 180 -62.5 226.34 38.21 15.0 29.59 21.0 6.030E-07  22.94  17.4  44.88  21.5 8.987E-12  27.54  18.7  49.93  21.8
  30 185 -62.5 226.77 38.26 15.0 29.59 21.0 4.623E-07  16.40  17.9  42.15  21.4 6.603E-12  24.51  18.8  48.21  21.7
  30 190 -62.5 227.04 38.29 15.0 29.58 21.0 3.601E-07  16.40  17.9  42.15  21.4 4.946E-12  21.21  19.1  46.04  21.7
  30 195 -62.5 227.29 38.30 14.9 29.57 21.0 2.816E-07  10.96  19.1  40.22  21.4 3.726E-12  18.19  19.4  43.94  21.7
  30 200 -62.5 227.44 38.29 14.9 29.56 21.0 2.234E-07  10.96  19.1  40.22  21.4 2.860E-12  15.52  19.9  41.61  21.7
  30 205 -62.5 227.59 38.28 14.9 29.56 21.0 1.775E-07   8.50  21.3  39.69  21.3 2.199E-12  13.42  20.5  39.75  21.6
  30 210 -62.5 227.67 38.27 14.9 29.55 21.0 1.431E-07   8.50  21.3  39.69  21.3 1.727E-12  11.93  21.6  37.70  21.6
  30 215 -62.5 227.76 38.25 14.9 29.55 21.0 1.154E-07   8.50  21.3  39.69  21.3 1.357E-12  12.02  23.0  36.58  21.6
  30 220 -62.5 227.81 38.25 14.9 29.55 21.0 9.404E-08   8.50  21.3  39.69  21.3 1.084E-12  12.02  23.0  36.58  21.6
  30 225 -62.5 227.86 38.25 14.9 29.55 21.0 7.688E-08   8.50  21.3  39.69  21.3 8.706E-13  12.02  23.0  36.58  21.6
  30 230 -62.5 227.90 38.25 14.9 29.55 21.0 6.304E-08   8.50  21.3  39.69  21.3 7.019E-13  12.02  23.0  36.58  21.6
  30 235 -62.5 227.92 38.25 14.9 29.55 21.0 5.210E-08   8.50  21.3  39.69  21.3 5.714E-13  12.02  23.0  36.58  21.6
  30 240 -62.5 227.95 38.25 14.9 29.55 21.0 4.306E-08   8.50  21.3  39.69  21.3 4.652E-13  12.02  23.0  36.58  21.6
  30  80 -57.5 127.37 10.31 15.8  3.32 12.9 1.326E-02  19.38  14.2   9.65  14.3 5.443E-07  13.47  14.4   7.20  14.3
  30  85 -57.5 122.56  8.09 15.8  3.51 12.9 6.389E-03  26.75  14.6  12.32  14.2 2.719E-07  19.85  14.4   9.23  14.3
  30  90 -57.5 121.01  5.12 17.6  5.57 11.6 3.021E-03  29.18  14.7  13.51  14.0 1.301E-07  26.45  14.6  12.07  14.5
  30  95 -57.5 122.06  6.39 21.6  9.61 11.0 1.429E-03  30.18  15.0  15.69  13.3 6.127E-08  31.49  14.7  14.25  14.4
  30 100 -57.5 126.65 11.94 22.9 15.14 22.7 6.889E-04  28.75  15.4  17.58  12.8 2.858E-08  33.62  14.8  16.85  14.2
  30 105 -57.5 132.99 16.42 22.5 22.40 22.1 3.428E-04  26.13  15.9  20.92  12.3 1.358E-08  31.19  15.0  21.73  13.6
  30 110 -57.5 140.22 18.80 21.7 27.87 21.4 1.771E-04  22.61  17.7  30.82  11.4 6.638E-09  24.34  15.5  25.98  12.8
  30 115 -57.5 150.55 18.85 20.4 29.21 21.0 9.498E-05  24.03  18.6  35.70  11.0 3.284E-09  17.58  17.0  29.68  11.9
  30 120 -57.5 163.77 19.32 18.5 27.63 20.8 5.355E-05  26.23  19.0  39.71  22.7 1.676E-09  18.27  19.0  34.46  11.2
  30 125 -57.5 177.13 22.23 17.0 25.58 20.8 3.183E-05  28.04  18.9  42.73  22.5 9.058E-10  22.58  19.7  39.28  22.8
  30 130 -57.5 188.56 26.15 16.0 23.98 20.8 1.980E-05  29.37  18.6  45.03  22.3 5.187E-10  26.25  19.9  43.27  22.6
  30 135 -57.5 197.57 29.85 15.4 22.85 20.8 1.273E-05  30.57  18.2  46.88  22.2 3.112E-10  28.69  19.7  46.29  22.4
  30 140 -57.5 204.42 32.84 15.1 22.19 20.9 8.407E-06  31.62  17.7  48.07  22.1 1.932E-10  30.14  19.5  48.51  22.3
  30 145 -57.5 209.58 34.99 14.8 21.93 20.9 5.666E-06  32.34  17.2  48.51  22.0 1.232E-10  30.97  19.2  50.05  22.2
  30 150 -57.5 213.20 36.56 14.7 21.76 21.0 3.902E-06  32.34  17.2  48.51  22.0 8.056E-11  31.07  18.9  50.76  22.2
  30 155 -57.5 215.75 37.75 14.6 21.71 21.0 2.738E-06  32.22  16.8  48.00  21.9 5.375E-11  30.69  18.5  50.71  22.1
  30 160 -57.5 217.69 38.52 14.5 21.78 21.0 1.946E-06  30.79  16.5  46.46  21.8 3.635E-11  30.16  18.2  50.34  22.1
  30 165 -57.5 219.06 39.03 14.5 21.79 21.0 1.404E-06  30.79  16.5  46.46  21.8 2.495E-11  29.16  17.8  49.57  22.0
  30 170 -57.5 219.95 39.40 14.4 21.82 21.0 1.033E-06  27.64  16.2  43.82  21.7 1.747E-11  27.65  17.5  48.07  22.0
  30 175 -57.5 220.69 39.62 14.4 21.84 21.0 7.657E-07  22.90  15.8  40.56  21.6 1.234E-11  25.70  17.2  46.25  22.0
  30 180 -57.5 221.16 39.76 14.4 21.83 21.0 5.782E-07  22.90  15.8  40.56  21.6 8.891E-12  23.20  16.9  43.95  21.9
  30 185 -57.5 221.54 39.86 14.4 21.84 21.0 4.405E-07  17.01  15.5  37.21  21.5 6.475E-12  20.56  16.6  41.33  21.9
  30 190 -57.5 221.81 39.90 14.4 21.83 21.0 3.399E-07  17.01  15.5  37.21  21.5 4.790E-12  17.76  16.3  38.61  21.9
  30 195 -57.5 222.02 39.93 14.4 21.83 21.0 2.647E-07  10.91  15.1  34.55  21.4 3.589E-12  14.92  15.9  35.78  21.9
  30 200 -57.5 222.17 39.94 14.3 21.83 21.0 2.082E-07  10.91  15.1  34.55  21.4 2.727E-12  12.35  15.6  33.19  21.8
  30 205 -57.5 222.29 39.95 14.3 21.83 21.0 1.650E-07   6.19  15.0  33.11  21.3 2.095E-12  10.05  15.4  30.77  21.8
  30 210 -57.5 222.38 39.95 14.3 21.83 21.0 1.320E-07   6.19  15.0  33.11  21.3 1.636E-12  10.05  15.4  30.77  21.8
  30 215 -57.5 222.45 39.95 14.3 21.83 21.0 1.059E-07   6.19  15.0  33.11  21.3 1.281E-12  10.05  15.4  30.77  21.8
  30 220 -57.5 222.50 39.95 14.3 21.83 21.0 8.599E-08   6.19  15.0  33.11  21.3 1.019E-12  10.05  15.4  30.77  21.8
  30 225 -57.5 222.54 39.95 14.3 21.83 21.0 6.981E-08   6.19  15.0  33.11  21.3 8.103E-13  10.05  15.4  30.77  21.8
  30 230 -57.5 222.57 39.95 14.3 21.83 21.0 5.716E-08   6.19  15.0  33.11  21.3 6.520E-13  10.05  15.4  30.77  21.8
  30 235 -57.5 222.60 39.95 14.3 21.83 21.0 4.693E-08   6.19  15.0  33.11  21.3 5.264E-13  10.05  15.4  30.77  21.8
  30 240 -57.5 222.62 39.95 14.3 21.83 21.0 3.861E-08   6.19  15.0  33.11  21.3 4.265E-13  10.05  15.4  30.77  21.8
  30  80 -52.5 129.87 11.27 15.6  5.03 12.1 1.497E-02  18.03  13.5  11.77  13.8 6.039E-07  11.68  13.6   8.15  13.8
  30  85 -52.5 124.00  9.64 15.6  5.19 12.1 7.288E-03  21.86  13.9  13.69  13.7 3.073E-07  17.10  13.6  10.94  13.8
  30  90 -52.5 120.94  6.15 16.3  7.05 11.0 3.456E-03  28.19  14.4  17.16  13.3 1.493E-07  23.98  14.1  14.25  13.8
  30  95 -52.5 121.18  3.48 20.0 10.08 22.4 1.627E-03  29.69  14.5  18.71  13.0 7.036E-08  30.28  14.4  16.82  13.6
  30 100 -52.5 124.80  9.45 24.2 12.72 22.2 7.761E-04  28.66  14.8  22.43  12.2 3.263E-08  34.03  14.4  18.40  13.4
  30 105 -52.5 130.87 15.43 23.8 17.01 21.9 3.818E-04  25.63  15.1  25.56  11.8 1.530E-08  32.37  14.4  22.27  12.9
  30 110 -52.5 138.09 17.99 22.9 20.62 21.3 1.946E-04  17.12  16.6  33.09  11.2 7.369E-09  24.78  14.6  27.10  12.3
  30 115 -52.5 148.14 16.57 21.4 21.10 20.9 1.036E-04  15.56  17.9  36.43  22.9 3.621E-09  14.50  15.6  31.36  11.6
  30 120 -52.5 161.08 14.96 19.0 19.39 20.7 5.789E-05  16.01  18.8  38.54  22.7 1.835E-09  10.89  18.5  35.30  11.1
  30 125 -52.5 174.43 17.85 16.7 17.68 20.7 3.412E-05  16.90  18.8  39.94  22.6 9.836E-10  14.27  20.4  38.49  22.9
  30 130 -52.5 186.05 22.77 15.5 16.65 20.8 2.104E-05  17.71  18.3  40.96  22.4 5.590E-10  16.90  20.5  40.70  22.7
  30 135 -52.5 195.26 27.33 14.8 16.12 20.8 1.343E-05  18.89  17.4  41.70  22.3 3.332E-10  17.93  20.1  42.18  22.6
  30 140 -52.5 202.26 30.87 14.4 15.92 20.9 8.799E-06  20.69  16.6  42.14  22.2 2.058E-10  18.06  19.5  43.12  22.5
  30 145 -52.5 207.48 33.50 14.2 15.84 20.9 5.885E-06  22.63  15.9  41.89  22.1 1.306E-10  18.02  18.6  43.56  22.4
  30 150 -52.5 210.99 35.43 14.1 15.83 21.0 4.032E-06  22.63  15.9  41.89  22.1 8.514E-11  18.19  17.6  43.21  22.4
  30 155 -52.5 213.56 36.82 14.0 15.92 21.0 2.807E-06  24.19  15.3  41.03  22.0 5.648E-11  18.82  16.8  42.50  22.3
  30 160 -52.5 215.49 37.76 13.9 15.98 21.0 1.981E-06  24.71  14.8  39.30  21.9 3.799E-11  19.75  16.1  41.64  22.3
  30 165 -52.5 216.79 38.43 13.9 16.01 21.0 1.420E-06  24.71  14.8  39.30  21.9 2.594E-11  20.56  15.5  40.37  22.2
  30 170 -52.5 217.66 38.89 13.8 16.04 21.0 1.037E-06  23.84  14.3  36.73  21.8 1.805E-11  21.19  15.0  38.68  22.2
  30 175 -52.5 218.36 39.19 13.8 16.04 21.0 7.643E-07  21.62  13.7  33.63  21.7 1.266E-11  21.54  14.4  36.81  22.2
  30 180 -52.5 218.80 39.40 13.8 16.03 21.0 5.736E-07  21.62  13.7  33.63  21.7 9.062E-12  21.43  14.0  34.49  22.1
  30 185 -52.5 219.15 39.53 13.8 16.03 21.0 4.348E-07  18.50  12.9  30.46  21.5 6.559E-12  20.94  13.4  31.87  22.1
  30 190 -52.5 219.40 39.62 13.8 16.01 21.0 3.335E-07  18.50  12.9  30.46  21.5 4.814E-12  20.31  12.9  29.24  22.0
  30 195 -52.5 219.59 39.67 13.8 16.01 21.0 2.589E-07  15.42  11.8  27.82  21.4 3.603E-12  19.13  12.2  26.49  22.0
  30 200 -52.5 219.73 39.70 13.7 16.00 21.0 2.027E-07  15.42  11.8  27.82  21.4 2.736E-12  17.99  11.6  24.08  21.9
  30 205 -52.5 219.83 39.70 13.7 16.00 21.0 1.602E-07  15.42  11.8  27.82  21.4 2.100E-12  17.99  11.6  24.08  21.9
  30 210 -52.5 219.91 39.70 13.7 16.00 21.0 1.276E-07  15.42  11.8  27.82  21.4 1.627E-12  17.99  11.6  24.08  21.9
  30 215 -52.5 219.98 39.70 13.7 16.00 21.0 1.022E-07  15.42  11.8  27.82  21.4 1.268E-12  17.99  11.6  24.08  21.9
  30 220 -52.5 220.02 39.70 13.7 16.00 21.0 8.268E-08  15.42  11.8  27.82  21.4 1.002E-12  17.99  11.6  24.08  21.9
  30 225 -52.5 220.06 39.70 13.7 16.00 21.0 6.688E-08  15.42  11.8  27.82  21.4 7.909E-13  17.99  11.6  24.08  21.9
  30 230 -52.5 220.08 39.70 13.7 16.00 21.0 5.471E-08  15.42  11.8  27.82  21.4 6.359E-13  17.99  11.6  24.08  21.9
  30 235 -52.5 220.10 39.70 13.7 16.00 21.0 4.478E-08  15.42  11.8  27.82  21.4 5.116E-13  17.99  11.6  24.08  21.9
  30 240 -52.5 220.12 39.70 13.7 16.00 21.0 3.682E-08  15.42  11.8  27.82  21.4 4.146E-13  17.99  11.6  24.08  21.9
  30  80 -47.5 132.72 11.68 15.8  7.28 12.0 1.666E-02  16.45  12.8  13.60  13.4 6.588E-07  10.71  12.8   8.39  13.5
  30  85 -47.5 125.99 10.54 15.8  7.77 12.0 8.209E-03  19.92  13.4  16.27  13.3 3.415E-07  14.53  12.8  11.93  13.5
  30  90 -47.5 121.21  7.40 15.9  8.90 11.1 3.922E-03  26.22  14.1  21.72  12.9 1.694E-07  20.59  13.8  16.30  13.3
  30  95 -47.5 120.34  2.32 16.6 10.52 22.2 1.839E-03  28.12  14.3  24.30  12.6 8.016E-08  27.26  14.2  20.65  13.1
  30 100 -47.5 122.66  6.26 26.6 11.26 21.8 8.675E-04  28.26  14.5  28.95  11.9 3.712E-08  32.31  14.3  23.33  12.8
  30 105 -47.5 127.64 12.74 25.6 12.62 21.4 4.203E-04  25.53  14.5  31.17  11.6 1.724E-08  32.35  14.1  27.04  12.4
  30 110 -47.5 134.85 15.62 24.4 14.67 20.9 2.104E-04  20.70  14.5  33.31  11.3 8.134E-09  26.49  13.8  31.82  12.0
  30 115 -47.5 145.47 13.73 22.8 14.81 20.5 1.104E-04   9.69  15.2  35.46  22.9 3.920E-09  15.32  13.7  34.66  11.5
  30 120 -47.5 159.01 10.50 19.7 13.35 20.3 6.122E-05   7.55  15.7  35.51  22.8 1.963E-09   6.36  15.1  35.78  11.1
  30 125 -47.5 172.75 13.48 16.4 11.99 20.3 3.586E-05   7.50  15.7  35.43  22.6 1.045E-09   4.68  16.0  36.10  22.9
  30 130 -47.5 184.67 19.39 14.9 11.39 20.5 2.198E-05   8.81  15.3  35.24  22.5 5.905E-10   5.29  21.8  36.12  22.8
  30 135 -47.5 194.12 24.67 14.3 11.29 20.6 1.396E-05  11.38  14.7  35.07  22.5 3.506E-10   6.29  16.7  36.03  22.7
  30 140 -47.5 201.29 28.70 13.9 11.40 20.7 9.104E-06  14.89  14.1  34.75  22.4 2.158E-10   7.87  15.9  35.79  22.6
  30 145 -47.5 206.54 31.72 13.7 11.50 20.7 6.067E-06  14.89  14.1  34.75  22.4 1.367E-10   9.94  15.1  35.31  22.6
  30 150 -47.5 210.08 33.98 13.6 11.64 20.8 4.138E-06  18.68  13.6  33.97  22.3 8.894E-11  12.56  14.3  34.41  22.5
  30 155 -47.5 212.71 35.56 13.5 11.81 20.8 2.865E-06  22.18  13.2  32.73  22.2 5.879E-11  15.75  13.7  33.42  22.5
  30 160 -47.5 214.66 36.65 13.4 11.90 20.8 2.010E-06  24.83  12.7  30.82  22.0 3.939E-11  19.16  13.2  32.32  22.4
  30 165 -47.5 215.95 37.47 13.4 11.96 20.8 1.432E-06  24.83  12.7  30.82  22.0 2.681E-11  22.34  12.7  30.95  22.4
  30 170 -47.5 216.82 38.01 13.3 12.02 20.8 1.040E-06  26.25  12.3  28.15  21.9 1.856E-11  25.19  12.4  29.29  22.3
  30 175 -47.5 217.51 38.38 13.3 12.03 20.7 7.616E-07  26.68  11.7  25.16  21.6 1.296E-11  27.75  12.0  27.56  22.3
  30 180 -47.5 217.94 38.64 13.3 12.04 20.7 5.679E-07  26.68  11.7  25.16  21.6 9.211E-12  29.59  11.7  25.43  22.2
  30 185 -47.5 218.28 38.81 13.3 12.04 20.7 4.282E-07  26.40  11.0  22.16  21.4 6.628E-12  30.87  11.4  23.02  22.2
  30 190 -47.5 218.53 38.93 13.3 12.04 20.7 3.265E-07  26.40  11.0  22.16  21.4 4.827E-12  31.75  11.1  20.60  22.1
  30 195 -47.5 218.70 39.00 13.2 12.04 20.7 2.525E-07  26.08  10.2  19.71  21.1 3.586E-12  31.76  10.7  18.03  22.0
  30 200 -47.5 218.84 39.05 13.2 12.03 20.7 1.966E-07  26.08  10.2  19.71  21.1 2.691E-12  31.35  10.3  15.99  21.8
  30 205 -47.5 218.94 39.05 13.2 12.03 20.7 1.550E-07  26.08  10.2  19.71  21.1 2.053E-12  31.35  10.3  15.99  21.8
  30 210 -47.5 219.01 39.05 13.2 12.03 20.7 1.230E-07  26.08  10.2  19.71  21.1 1.579E-12  31.35  10.3  15.99  21.8
  30 215 -47.5 219.07 39.05 13.2 12.03 20.7 9.838E-08  26.08  10.2  19.71  21.1 1.228E-12  31.35  10.3  15.99  21.8
  30 220 -47.5 219.11 39.05 13.2 12.03 20.7 7.932E-08  26.08  10.2  19.71  21.1 9.660E-13  31.35  10.3  15.99  21.8
  30 225 -47.5 219.14 39.05 13.2 12.03 20.7 6.410E-08  26.08  10.2  19.71  21.1 7.623E-13  31.35  10.3  15.99  21.8
  30 230 -47.5 219.16 39.05 13.2 12.03 20.7 5.233E-08  26.08  10.2  19.71  21.1 6.106E-13  31.35  10.3  15.99  21.8
  30 235 -47.5 219.18 39.05 13.2 12.03 20.7 4.273E-08  26.08  10.2  19.71  21.1 4.891E-13  31.35  10.3  15.99  21.8
  30 240 -47.5 219.20 39.05 13.2 12.03 20.7 3.515E-08  26.08  10.2  19.71  21.1 3.958E-13  31.35  10.3  15.99  21.8
  30  80 -42.5 135.58 11.60 16.1  9.24 12.0 1.820E-02  12.76  11.3  12.05  13.3 7.050E-07  10.64  12.1   8.30  13.3
  30  85 -42.5 128.42 10.85 16.1 10.39 12.0 9.089E-03  17.82  13.1  18.56  13.0 3.717E-07  12.75  12.1  12.14  13.3
  30  90 -42.5 122.58  8.56 16.2 11.26 11.4 4.386E-03  20.88  13.7  22.31  12.8 1.879E-07  17.45  13.4  17.53  13.1
  30  95 -42.5 120.08  3.60 15.0 11.50 22.5 2.063E-03  25.91  14.4  30.17  12.4 9.022E-08  23.56  14.2  23.91  12.9
  30 100 -42.5 121.27  4.74 29.2 11.23 21.7 9.677E-04  27.25  14.5  33.54  12.1 4.187E-08  29.18  14.4  29.11  12.5
  30 105 -42.5 125.08 11.25 27.4 11.01 21.0 4.623E-04  25.46  14.3  38.30  11.6 1.937E-08  30.76  14.2  34.15  12.2
  30 110 -42.5 131.79 14.07 25.9 12.37 20.3 2.280E-04  21.42  13.9  39.00  11.4 9.024E-09  27.04  13.6  39.39  11.9
  30 115 -42.5 142.52 11.67 24.2 12.96 19.7 1.174E-04  10.31  12.9  36.22  23.0 4.266E-09  17.55  13.0  41.29  11.5
  30 120 -42.5 156.65  6.35 20.8 11.85 19.4 6.459E-05   7.28  12.3  34.15  22.8 2.108E-09   7.46  12.4  39.71  11.1
  30 125 -42.5 170.84  9.91 15.4 10.32 19.4 3.756E-05   7.12  11.9  32.06  22.7 1.112E-09   2.22  11.3  36.83  22.9
  30 130 -42.5 183.08 17.20 14.1  9.27 19.5 2.291E-05   9.38  11.8  30.36  22.6 6.248E-10   1.90  28.5  34.13  22.8
  30 135 -42.5 192.78 23.27 13.6  8.77 19.7 1.448E-05  13.36  11.8  28.92  22.5 3.693E-10   4.17  11.9  31.88  22.7
  30 140 -42.5 200.12 27.80 13.3  8.60 19.8 9.394E-06  18.26  11.7  27.39  22.4 2.266E-10   8.13  11.7  29.93  22.6
  30 145 -42.5 205.37 31.17 13.1  8.61 19.9 6.239E-06  18.26  11.7  27.39  22.4 1.433E-10  12.74  11.7  28.12  22.6
  30 150 -42.5 209.03 33.70 13.0  8.72 19.9 4.227E-06  23.46  11.7  25.64  22.3 9.288E-11  17.53  11.6  26.41  22.5
  30 155 -42.5 211.73 35.43 12.9  8.88 19.9 2.909E-06  28.28  11.5  23.37  22.2 6.118E-11  22.52  11.5  24.85  22.5
  30 160 -42.5 213.72 36.65 12.9  8.99 20.0 2.029E-06  32.51  11.3  20.65  22.0 4.085E-11  27.40  11.4  23.24  22.4
  30 165 -42.5 215.03 37.58 12.8  9.08 20.0 1.438E-06  32.51  11.3  20.65  22.0 2.771E-11  31.75  11.3  21.51  22.4
  30 170 -42.5 215.91 38.18 12.8  9.17 19.9 1.036E-06  35.81  11.0  17.51  21.7 1.909E-11  35.63  11.2  19.59  22.3
  30 175 -42.5 216.60 38.59 12.8  9.21 19.9 7.541E-07  38.15  10.6  14.37  21.2 1.328E-11  39.11  11.0  17.65  22.3
  30 180 -42.5 217.05 38.89 12.8  9.24 19.9 5.584E-07  38.15  10.6  14.37  21.2 9.381E-12  41.76  10.9  15.38  22.2
  30 185 -42.5 217.38 39.07 12.7  9.28 19.9 4.187E-07  39.87  10.1  12.37  20.4 6.714E-12  43.84  10.7  12.98  22.1
  30 190 -42.5 217.63 39.21 12.7  9.29 19.9 3.169E-07  39.87  10.1  12.37  20.4 4.852E-12  45.47  10.5  10.56  21.9
  30 195 -42.5 217.80 39.29 12.7  9.31 19.9 2.439E-07  41.31  33.6  12.12  19.6 3.578E-12  46.23  10.2   8.11  21.3
  30 200 -42.5 217.94 39.29 12.7  9.31 19.9 1.886E-07  41.31  33.6  12.12  19.6 2.655E-12  46.23  10.2   8.11  21.3
  30 205 -42.5 218.03 39.29 12.7  9.31 19.9 1.482E-07  41.31  33.6  12.12  19.6 2.010E-12  46.23  10.2   8.11  21.3
  30 210 -42.5 218.11 39.29 12.7  9.31 19.9 1.168E-07  41.31  33.6  12.12  19.6 1.527E-12  46.23  10.2   8.11  21.3
  30 215 -42.5 218.16 39.29 12.7  9.31 19.9 9.324E-08  41.31  33.6  12.12  19.6 1.184E-12  46.23  10.2   8.11  21.3
  30 220 -42.5 218.20 39.29 12.7  9.31 19.9 7.479E-08  41.31  33.6  12.12  19.6 9.239E-13  46.23  10.2   8.11  21.3
  30 225 -42.5 218.23 39.29 12.7  9.31 19.9 6.040E-08  41.31  33.6  12.12  19.6 7.282E-13  46.23  10.2   8.11  21.3
  30 230 -42.5 218.25 39.29 12.7  9.31 19.9 4.916E-08  41.31  33.6  12.12  19.6 5.806E-13  46.23  10.2   8.11  21.3
  30 235 -42.5 218.27 39.29 12.7  9.31 19.9 4.002E-08  41.31  33.6  12.12  19.6 4.632E-13  46.23  10.2   8.11  21.3
  30 240 -42.5 218.28 39.29 12.7  9.31 19.9 3.296E-08  41.31  33.6  12.12  19.6 3.753E-13  46.23  10.2   8.11  21.3
  30  80 -37.5 137.91 10.72 16.5 10.59 12.0 1.942E-02  12.06  10.7  12.52  13.2 7.397E-07  11.00  11.2   7.86  13.2
  30  85 -37.5 130.76 10.26 16.5 12.50 12.0 9.835E-03  15.27  12.7  19.96  12.8 3.953E-07  11.59  11.2  11.55  13.2
  30  90 -37.5 124.40  9.07 16.7 13.74 11.6 4.797E-03  17.56  13.4  24.62  12.6 2.028E-07  14.40  12.9  17.49  12.9
  30  95 -37.5 120.59  5.24 15.9 13.43 22.9 2.274E-03  22.26  14.4  34.81  12.3 9.922E-08  19.09  14.1  25.51  12.7
  30 100 -37.5 120.55  3.55 31.4 11.95 22.0 1.065E-03  24.06  14.6  39.48  12.1 4.641E-08  24.60  14.6  33.58  12.4
  30 105 -37.5 123.30 10.19 28.5 10.74 20.9 5.043E-04  23.86  14.4  45.58  11.7 2.143E-08  27.35  14.4  40.91  12.2
  30 110 -37.5 129.67 13.19 26.8 11.96 19.9 2.456E-04  20.65  14.0  45.41  11.4 9.907E-09  25.19  13.8  47.46  11.8
  30 115 -37.5 140.46 10.83 25.3 13.80 19.1 1.252E-04  15.91  13.4  42.86  11.2 4.632E-09  17.25  13.2  49.77  11.5
  30 120 -37.5 154.89  3.48 23.0 13.71 18.7 6.808E-05   9.66  11.5  34.50  22.9 2.263E-09   7.65  12.8  46.74  11.2
  30 125 -37.5 169.44  8.12 13.8 12.51 18.5 3.944E-05  10.58  10.9  30.54  22.8 1.186E-09   2.76  12.3  41.29  23.0
  30 130 -37.5 181.94 16.80 13.1 11.23 18.5 2.395E-05  13.71  10.8  27.11  22.7 6.640E-10   3.21  10.9  35.83  22.9
  30 135 -37.5 191.81 23.65 12.8 10.32 18.5 1.508E-05  18.47  10.9  24.05  22.6 3.914E-10   6.89  10.9  31.04  22.8
  30 140 -37.5 199.25 28.70 12.6  9.71 18.6 9.745E-06  24.16  10.9  20.97  22.5 2.396E-10  12.07  11.0  26.91  22.7
  30 145 -37.5 204.40 32.48 12.5  9.39 18.6 6.460E-06  24.16  10.9  20.97  22.5 1.516E-10  17.64  11.1  23.32  22.6
  30 150 -37.5 208.14 35.24 12.4  9.35 18.7 4.360E-06  30.19  10.9  17.69  22.4 9.802E-11  23.37  11.1  20.40  22.5
  30 155 -37.5 210.88 37.11 12.4  9.44 18.7 2.987E-06  36.13  10.9  14.08  22.2 6.441E-11  29.20  11.1  17.84  22.5
  30 160 -37.5 212.88 38.48 12.3  9.48 18.7 2.073E-06  41.51  10.7  10.15  21.7 4.291E-11  34.74  11.0  15.36  22.5
  30 165 -37.5 214.16 39.53 12.3  9.57 18.7 1.463E-06  41.51  10.7  10.15  21.7 2.906E-11  39.58  11.0  12.93  22.4
  30 170 -37.5 215.05 40.18 12.3  9.66 18.7 1.048E-06  46.02  10.5   7.60  20.1 1.996E-11  44.01  10.9  10.48  22.4
  30 175 -37.5 215.73 40.65 12.3  9.73 18.7 7.592E-07  49.78  10.2   8.53  19.1 1.384E-11  47.94  10.8   8.05  22.4
  30 180 -37.5 216.17 40.99 12.3  9.78 18.7 5.593E-07  49.78  10.2   8.53  19.1 9.755E-12  50.93  10.7   5.33  22.4
  30 185 -37.5 216.50 41.19 12.3  9.83 18.6 4.172E-07  52.87  33.9  11.15  18.2 6.960E-12  53.38  10.5   4.86  19.2
  30 190 -37.5 216.74 41.36 12.2  9.87 18.6 3.141E-07  52.87  33.9  11.15  18.2 5.012E-12  55.29  10.4   5.26  19.0
  30 195 -37.5 216.90 41.45 12.2  9.90 18.6 2.406E-07  55.54  33.5  15.21  17.6 3.681E-12  56.32  10.2   5.73  18.6
  30 200 -37.5 217.04 41.45 12.2  9.90 18.6 1.851E-07  55.54  33.5  15.21  17.6 2.716E-12  56.32  10.2   5.73  18.6
  30 205 -37.5 217.12 41.45 12.2  9.90 18.6 1.449E-07  55.54  33.5  15.21  17.6 2.045E-12  56.32  10.2   5.73  18.6
  30 210 -37.5 217.20 41.45 12.2  9.90 18.6 1.137E-07  55.54  33.5  15.21  17.6 1.544E-12  56.32  10.2   5.73  18.6
  30 215 -37.5 217.25 41.45 12.2  9.90 18.6 9.050E-08  55.54  33.5  15.21  17.6 1.188E-12  56.32  10.2   5.73  18.6
  30 220 -37.5 217.29 41.45 12.2  9.90 18.6 7.226E-08  55.54  33.5  15.21  17.6 9.177E-13  56.32  10.2   5.73  18.6
  30 225 -37.5 217.31 41.45 12.2  9.90 18.6 5.826E-08  55.54  33.5  15.21  17.6 7.198E-13  56.32  10.2   5.73  18.6
  30 230 -37.5 217.33 41.45 12.2  9.90 18.6 4.725E-08  55.54  33.5  15.21  17.6 5.698E-13  56.32  10.2   5.73  18.6
