  Ls Hgt   Lat  TA0K   TA1K  Tp1  TA2K  Tp2  Pa0Nm2     PA1% Pp1Hr   PA2% Pp2Hr  DA0kgm3    DA1% Dp1Hr   DA2% Dp2Hr
  90 150   7.5 208.89 64.67 11.6 10.13 19.8 3.818E-06  70.74  11.5  13.63  21.8 9.467E-11  49.04  11.4   9.31  22.6
  90 155   7.5 211.03 67.03 11.6 10.54 19.8 2.592E-06  83.79  11.5  14.30  21.6 6.237E-11  57.81  11.4   9.98  22.6
  90 160   7.5 212.55 68.85 11.6 10.83 19.8 1.779E-06  96.27  11.4  14.84  21.4 4.155E-11  66.45  11.3  10.84  22.6
  90 165   7.5 213.62 70.16 11.6 11.07 19.8 1.234E-06 107.74  11.4  15.19  21.1 2.795E-11  75.12  11.3  12.06  22.6
  90 170   7.5 214.31 70.16 11.6 11.07 19.8 8.676E-07 107.74  11.4  15.19  21.1 1.902E-11  75.12  11.3  12.06  22.6
  90 175   7.5 214.76 70.16 11.6 11.07 19.8 6.191E-07 107.74  11.4  15.19  21.1 1.310E-11  75.12  11.3  12.06  22.6
  90 180   7.5 215.09 70.16 11.6 11.07 19.8 4.460E-07 107.74  11.4  15.19  21.1 9.102E-12  75.12  11.3  12.06  22.6
  90 185   7.5 215.31 70.16 11.6 11.07 19.8 3.256E-07 107.74  11.4  15.19  21.1 6.400E-12  75.12  11.3  12.06  22.6
  90 190   7.5 215.45 70.16 11.6 11.07 19.8 2.415E-07 107.74  11.4  15.19  21.1 4.561E-12  75.12  11.3  12.06  22.6
  90 195   7.5 215.57 70.16 11.6 11.07 19.8 1.803E-07 107.74  11.4  15.19  21.1 3.269E-12  75.12  11.3  12.06  22.6
  90 200   7.5 215.63 70.16 11.6 11.07 19.8 1.376E-07 107.74  11.4  15.19  21.1 2.389E-12  75.12  11.3  12.06  22.6
  90 205   7.5 215.69 70.16 11.6 11.07 19.8 1.053E-07 107.74  11.4  15.19  21.1 1.753E-12  75.12  11.3  12.06  22.6
  90 210   7.5 215.72 70.16 11.6 11.07 19.8 8.217E-08 107.74  11.4  15.19  21.1 1.309E-12  75.12  11.3  12.06  22.6
  90 215   7.5 215.75 70.16 11.6 11.07 19.8 6.430E-08 107.74  11.4  15.19  21.1 9.815E-13  75.12  11.3  12.06  22.6
  90 220   7.5 215.77 70.16 11.6 11.07 19.8 5.125E-08 107.74  11.4  15.19  21.1 7.506E-13  75.12  11.3  12.06  22.6
  90 225   7.5 215.79 70.16 11.6 11.07 19.8 4.084E-08 107.74  11.4  15.19  21.1 5.740E-13  75.12  11.3  12.06  22.6
  90 230   7.5 215.79 70.16 11.6 11.07 19.8 3.314E-08 107.74  11.4  15.19  21.1 4.499E-13  75.12  11.3  12.06  22.6
  90 235   7.5 215.80 70.16 11.6 11.07 19.8 2.692E-08 107.74  11.4  15.19  21.1 3.533E-13  75.12  11.3  12.06  22.6
  90 240   7.5 215.80 70.16 11.6 11.07 19.8 2.207E-08 107.74  11.4  15.19  21.1 2.803E-13  75.12  11.3  12.06  22.6
  90  80  12.5 132.01  6.38 14.5  3.70 11.1 1.815E-02   5.46  28.4   8.97  11.4 7.210E-07   7.46  27.6   7.32  11.4
  90  85  12.5 125.79  7.56 14.5  2.96 11.1 8.898E-03   1.77  32.6  11.81  11.4 3.712E-07   4.63  27.6   9.75  11.4
  90  90  12.5 120.91  6.96 13.9  1.25 11.7 4.231E-03   3.60  12.6  12.95  11.3 1.836E-07    .93  10.3  12.46  11.3
  90  95  12.5 118.72  4.84 13.0  1.60 16.4 1.967E-03   9.36  13.5  13.86  11.4 8.691E-08   5.50  13.3  14.40  11.3
  90 100  12.5 118.83  2.66 10.8  3.16 17.1 9.089E-04  11.52  13.5  13.30  11.4 4.017E-08   9.82  13.2  13.81  11.4
  90 105  12.5 122.86  2.60 31.4  3.20 17.7 4.258E-04  13.17  13.3  10.42  11.4 1.821E-08  12.17  13.1  11.49  11.6
  90 110  12.5 132.14  6.67 33.5  2.10 19.0 2.070E-04  13.13  13.0   8.79  11.4 8.265E-09  10.06  13.3   8.58  11.6
  90 115  12.5 146.04 16.39 10.7  2.26 21.2 1.078E-04  17.42  12.0   7.67  11.1 3.938E-09   7.54  13.4   6.79  11.4
  90 120  12.5 161.08 27.88 11.1  2.77 21.1 6.002E-05  23.61  11.6   8.36  22.9 2.007E-09   8.58  12.5   6.40  11.3
  90 125  12.5 174.84 38.32 11.3  3.61 20.4 3.531E-05  32.40  11.5   9.45  22.7 1.094E-09  13.96  11.7   6.56  11.3
  90 130  12.5 186.16 46.99 11.4  4.85 19.9 2.167E-05  43.17  11.5  10.57  22.6 6.308E-10  21.87  11.4   6.86  11.2
  90 135  12.5 194.93 53.97 11.5  6.07 19.8 1.371E-05  55.51  11.4  11.55  22.5 3.794E-10  30.82  11.4   7.07  11.1
  90 140  12.5 201.46 59.53 11.5  6.92 19.7 8.873E-06  68.52  11.4  12.25  22.3 2.354E-10  40.12  11.3   7.39  23.0
  90 145  12.5 206.24 63.79 11.5  7.60 19.7 5.846E-06  82.31  11.4  12.80  22.1 1.496E-10  49.67  11.3   8.18  22.9
  90 150  12.5 209.46 67.02 11.5  8.12 19.6 3.914E-06  82.31  11.4  12.80  22.1 9.708E-11  59.13  11.3   9.28  22.8
  90 155  12.5 211.72 69.52 11.5  8.46 19.7 2.657E-06  95.55  11.4  13.08  21.9 6.393E-11  68.44  11.3  10.55  22.8
  90 160  12.5 213.34 71.40 11.5  8.74 19.7 1.823E-06 108.76  11.4  13.26  21.7 4.258E-11  77.79  11.2  12.24  22.7
  90 165  12.5 214.47 72.80 11.5  8.93 19.7 1.264E-06 120.45  11.3  13.17  21.5 2.864E-11  87.17  11.2  14.31  22.7
  90 170  12.5 215.17 73.87 11.5  9.10 19.7 8.886E-07 120.45  11.3  13.17  21.5 1.950E-11  96.12  11.2  16.49  22.6
  90 175  12.5 215.65 73.87 11.5  9.10 19.7 6.331E-07 120.45  11.3  13.17  21.5 1.343E-11  96.12  11.2  16.49  22.6
  90 180  12.5 216.01 73.87 11.5  9.10 19.7 4.554E-07 120.45  11.3  13.17  21.5 9.317E-12  96.12  11.2  16.49  22.6
  90 185  12.5 216.23 73.87 11.5  9.10 19.7 3.326E-07 120.45  11.3  13.17  21.5 6.547E-12  96.12  11.2  16.49  22.6
  90 190  12.5 216.39 73.87 11.5  9.10 19.7 2.463E-07 120.45  11.3  13.17  21.5 4.658E-12  96.12  11.2  16.49  22.6
  90 195  12.5 216.51 73.87 11.5  9.10 19.7 1.837E-07 120.45  11.3  13.17  21.5 3.337E-12  96.12  11.2  16.49  22.6
  90 200  12.5 216.58 73.87 11.5  9.10 19.7 1.400E-07 120.45  11.3  13.17  21.5 2.435E-12  96.12  11.2  16.49  22.6
  90 205  12.5 216.64 73.87 11.5  9.10 19.7 1.070E-07 120.45  11.3  13.17  21.5 1.783E-12  96.12  11.2  16.49  22.6
  90 210  12.5 216.67 73.87 11.5  9.10 19.7 8.346E-08 120.45  11.3  13.17  21.5 1.331E-12  96.12  11.2  16.49  22.6
  90 215  12.5 216.70 73.87 11.5  9.10 19.7 6.521E-08 120.45  11.3  13.17  21.5 9.958E-13  96.12  11.2  16.49  22.6
  90 220  12.5 216.72 73.87 11.5  9.10 19.7 5.197E-08 120.45  11.3  13.17  21.5 7.610E-13  96.12  11.2  16.49  22.6
  90 225  12.5 216.74 73.87 11.5  9.10 19.7 4.142E-08 120.45  11.3  13.17  21.5 5.816E-13  96.12  11.2  16.49  22.6
  90 230  12.5 216.74 73.87 11.5  9.10 19.7 3.358E-08 120.45  11.3  13.17  21.5 4.551E-13  96.12  11.2  16.49  22.6
  90 235  12.5 216.75 73.87 11.5  9.10 19.7 2.730E-08 120.45  11.3  13.17  21.5 3.573E-13  96.12  11.2  16.49  22.6
  90 240  12.5 216.75 73.87 11.5  9.10 19.7 2.236E-08 120.45  11.3  13.17  21.5 2.832E-13  96.12  11.2  16.49  22.6
  90  80  17.5 133.34  7.37 14.7  3.29 22.7 1.877E-02   6.22  29.0   6.59  11.2 7.391E-07   8.46  28.5   5.01  11.1
  90  85  17.5 126.88  8.39 14.7  2.42 22.7 9.271E-03   2.79  33.2   9.02  11.1 3.839E-07   5.09  28.5   7.34  11.1
  90  90  17.5 121.83  7.84 14.2   .64 22.5 4.432E-03   4.70  12.4   9.90  11.1 1.912E-07   1.87  33.5   9.79  11.0
  90  95  17.5 119.26  5.98 13.7  1.81 16.9 2.071E-03  10.91  13.6  10.25  11.0 9.124E-08   6.14  13.1  10.80  11.0
  90 100  17.5 119.00  3.75 12.7  2.59 16.9 9.592E-04  13.52  13.6   9.56  11.0 4.237E-08  10.76  13.3   9.31  11.1
  90 105  17.5 122.46  3.44 33.6  1.85 16.6 4.489E-04  16.47  13.5   7.20  23.0 1.928E-08  13.62  13.6   6.84  11.1
  90 110  17.5 131.46  9.46 33.6  1.66 21.9 2.175E-04  17.12  13.1   6.22  22.9 8.765E-09  12.63  14.0   4.93  11.0
  90 115  17.5 145.18 19.07 10.3  2.58 11.5 1.126E-04  23.15  12.0   6.80  22.9 4.154E-09  10.95  13.7   4.65  11.1
  90 120  17.5 160.60 29.51 10.7  2.44 11.3 6.249E-05  30.01  11.6   8.15  22.9 2.103E-09  12.60  12.3   5.58  11.6
  90 125  17.5 174.92 39.11 11.1  1.77 22.6 3.674E-05  39.29  11.5   9.71  22.9 1.138E-09  18.76  11.4   6.64  11.8
  90 130  17.5 186.83 47.39 11.3  2.20 19.6 2.255E-05  50.33  11.4  11.06  22.9 6.528E-10  27.16  11.2   7.25  11.9
  90 135  17.5 196.11 54.31 11.4  3.71 19.4 1.429E-05  62.69  11.4  12.03  22.8 3.916E-10  36.40  11.1   7.51  11.8
  90 140  17.5 203.07 59.93 11.4  4.76 19.4 9.264E-06  75.94  11.4  12.59  22.7 2.428E-10  46.00  11.1   7.90  11.6
  90 145  17.5 208.07 64.22 11.5  5.61 19.3 6.120E-06  75.94  11.4  12.59  22.7 1.546E-10  55.90  11.1   8.90  11.3
  90 150  17.5 211.48 67.56 11.5  6.14 19.3 4.114E-06  89.42  11.4  12.76  22.6 1.006E-10  65.62  11.1  10.22  11.1
  90 155  17.5 213.95 70.19 11.5  6.50 19.4 2.798E-06 102.98  11.3  12.66  22.5 6.632E-11  75.27  11.1  11.96  22.9
  90 160  17.5 215.73 72.12 11.5  6.77 19.4 1.923E-06 115.93  11.3  12.30  22.3 4.425E-11  85.13  11.1  14.35  22.8
  90 165  17.5 216.97 73.63 11.5  6.94 19.5 1.335E-06 115.93  11.3  12.30  22.3 2.981E-11  94.91  11.1  17.03  22.7
  90 170  17.5 217.70 74.73 11.5  7.08 19.5 9.420E-07 127.82  11.3  11.71  22.1 2.037E-11 104.28  11.1  20.02  22.6
  90 175  17.5 218.24 74.73 11.5  7.08 19.5 6.714E-07 127.82  11.3  11.71  22.1 1.404E-11 104.28  11.1  20.02  22.6
  90 180  17.5 218.65 74.73 11.5  7.08 19.5 4.828E-07 127.82  11.3  11.71  22.1 9.743E-12 104.28  11.1  20.02  22.6
  90 185  17.5 218.88 74.73 11.5  7.08 19.5 3.537E-07 127.82  11.3  11.71  22.1 6.867E-12 104.28  11.1  20.02  22.6
  90 190  17.5 219.06 74.73 11.5  7.08 19.5 2.616E-07 127.82  11.3  11.71  22.1 4.881E-12 104.28  11.1  20.02  22.6
  90 195  17.5 219.18 74.73 11.5  7.08 19.5 1.958E-07 127.82  11.3  11.71  22.1 3.505E-12 104.28  11.1  20.02  22.6
  90 200  17.5 219.27 74.73 11.5  7.08 19.5 1.489E-07 127.82  11.3  11.71  22.1 2.553E-12 104.28  11.1  20.02  22.6
  90 205  17.5 219.33 74.73 11.5  7.08 19.5 1.139E-07 127.82  11.3  11.71  22.1 1.871E-12 104.28  11.1  20.02  22.6
  90 210  17.5 219.37 74.73 11.5  7.08 19.5 8.885E-08 127.82  11.3  11.71  22.1 1.396E-12 104.28  11.1  20.02  22.6
  90 215  17.5 219.40 74.73 11.5  7.08 19.5 6.953E-08 127.82  11.3  11.71  22.1 1.046E-12 104.28  11.1  20.02  22.6
  90 220  17.5 219.42 74.73 11.5  7.08 19.5 5.537E-08 127.82  11.3  11.71  22.1 7.982E-13 104.28  11.1  20.02  22.6
  90 225  17.5 219.44 74.73 11.5  7.08 19.5 4.428E-08 127.82  11.3  11.71  22.1 6.121E-13 104.28  11.1  20.02  22.6
  90 230  17.5 219.45 74.73 11.5  7.08 19.5 3.580E-08 127.82  11.3  11.71  22.1 4.762E-13 104.28  11.1  20.02  22.6
  90 235  17.5 219.46 74.73 11.5  7.08 19.5 2.919E-08 127.82  11.3  11.71  22.1 3.744E-13 104.28  11.1  20.02  22.6
  90 240  17.5 219.46 74.73 11.5  7.08 19.5 2.385E-08 127.82  11.3  11.71  22.1 2.952E-13 104.28  11.1  20.02  22.6
  90  80  22.5 135.01  8.81 15.0  3.08 22.2 1.956E-02   7.22  29.8   4.00  23.0 7.617E-07   9.85  29.6   2.33  22.8
  90  85  22.5 128.30  9.43 15.0  2.31 22.2 9.753E-03   4.43  10.1   6.17  22.7 3.999E-07   5.83  29.6   4.64  22.8
  90  90  22.5 122.91  8.65 14.6   .89 20.8 4.695E-03   6.63  12.4   6.96  22.7 2.010E-07   3.53  10.2   7.05  22.7
  90  95  22.5 119.73  6.77 14.1  1.63 17.6 2.206E-03  13.15  13.6   7.28  22.5 9.687E-08   7.80  12.9   7.72  22.6
  90 100  22.5 118.99  4.57 13.2  1.75 16.5 1.023E-03  16.01  13.7   6.78  22.4 4.518E-08  12.48  13.4   6.41  22.3
  90 105  22.5 121.76  4.55 34.0  1.76 14.6 4.773E-04  19.56  13.5   5.26  22.3 2.063E-08  15.56  13.8   4.61  21.9
  90 110  22.5 130.45 11.21 33.3  3.85 12.9 2.305E-04  20.55  13.1   4.91  22.4 9.375E-09  15.24  14.2   3.30  21.8
  90 115  22.5 144.15 20.28 33.9  5.55 12.7 1.181E-04  27.39  11.9   6.95  22.9 4.404E-09  13.99  13.5   3.24  22.9
  90 120  22.5 160.30 29.30 10.5  4.79 12.7 6.541E-05  34.38  11.6   8.98  11.1 2.208E-09  16.20  12.0   5.49  11.9
  90 125  22.5 175.54 37.73 10.9  2.60 12.8 3.845E-05  43.54  11.4  11.05  11.2 1.184E-09  22.67  11.1   7.78  12.3
  90 130  22.5 188.36 45.39 11.2  1.13 16.4 2.364E-05  54.10  11.3  12.67  11.3 6.758E-10  30.82  10.9   9.01  12.3
  90 135  22.5 198.42 52.12 11.3  1.59 18.2 1.503E-05  66.00  11.3  13.76  11.3 4.045E-10  39.57  10.8   9.49  12.2
  90 140  22.5 206.00 57.64 11.4  2.86 18.7 9.786E-06  78.54  11.3  14.25  11.2 2.510E-10  48.86  10.9   9.99  12.0
  90 145  22.5 211.21 61.92 11.5  3.85 18.8 6.513E-06  78.54  11.3  14.25  11.2 1.607E-10  58.28  10.9  10.89  11.7
  90 150  22.5 215.02 65.38 11.5  4.45 19.0 4.398E-06  91.36  11.3  14.26  11.2 1.049E-10  67.68  11.0  12.09  11.4
  90 155  22.5 217.81 68.03 11.5  4.85 19.0 3.005E-06 104.22  11.3  13.91  11.1 6.941E-11  77.26  11.0  14.00  11.2
  90 160  22.5 219.84 70.03 11.5  5.14 19.1 2.074E-06 116.45  11.3  13.25  23.0 4.649E-11  87.01  11.0  16.57  23.0
  90 165  22.5 221.12 71.61 11.5  5.31 19.2 1.450E-06 116.45  11.3  13.25  23.0 3.155E-11  96.44  11.1  19.44  22.8
  90 170  22.5 222.00 72.75 11.5  5.46 19.2 1.027E-06 127.65  11.3  12.34  22.9 2.164E-11 105.86  11.1  22.84  22.7
  90 175  22.5 222.65 73.63 11.5  5.57 19.3 7.336E-07 137.47  11.3  11.24  22.8 1.496E-11 115.22  11.1  26.50  22.7
  90 180  22.5 223.08 73.63 11.5  5.57 19.3 5.304E-07 137.47  11.3  11.24  22.8 1.044E-11 115.22  11.1  26.50  22.7
  90 185  22.5 223.37 73.63 11.5  5.57 19.3 3.892E-07 137.47  11.3  11.24  22.8 7.379E-12 115.22  11.1  26.50  22.7
  90 190  22.5 223.60 73.63 11.5  5.57 19.3 2.877E-07 137.47  11.3  11.24  22.8 5.246E-12 115.22  11.1  26.50  22.7
  90 195  22.5 223.73 73.63 11.5  5.57 19.3 2.167E-07 137.47  11.3  11.24  22.8 3.789E-12 115.22  11.1  26.50  22.7
  90 200  22.5 223.84 73.63 11.5  5.57 19.3 1.645E-07 137.47  11.3  11.24  22.8 2.757E-12 115.22  11.1  26.50  22.7
  90 205  22.5 223.91 73.63 11.5  5.57 19.3 1.267E-07 137.47  11.3  11.24  22.8 2.034E-12 115.22  11.1  26.50  22.7
  90 210  22.5 223.96 73.63 11.5  5.57 19.3 9.850E-08 137.47  11.3  11.24  22.8 1.515E-12 115.22  11.1  26.50  22.7
  90 215  22.5 224.00 73.63 11.5  5.57 19.3 7.756E-08 137.47  11.3  11.24  22.8 1.142E-12 115.22  11.1  26.50  22.7
  90 220  22.5 224.03 73.63 11.5  5.57 19.3 6.153E-08 137.47  11.3  11.24  22.8 8.684E-13 115.22  11.1  26.50  22.7
  90 225  22.5 224.05 73.63 11.5  5.57 19.3 4.950E-08 137.47  11.3  11.24  22.8 6.705E-13 115.22  11.1  26.50  22.7
  90 230  22.5 224.06 73.63 11.5  5.57 19.3 3.986E-08 137.47  11.3  11.24  22.8 5.183E-13 115.22  11.1  26.50  22.7
  90 235  22.5 224.07 73.63 11.5  5.57 19.3 3.268E-08 137.47  11.3  11.24  22.8 4.104E-13 115.22  11.1  26.50  22.7
  90 240  22.5 224.08 73.63 11.5  5.57 19.3 2.679E-08 137.47  11.3  11.24  22.8 3.249E-13 115.22  11.1  26.50  22.7
  90  80  27.5 136.65 10.46 15.1  3.04 21.9 2.063E-02   7.63  30.2   2.75  11.1 7.948E-07  10.93  30.2   1.16  22.9
  90  85  27.5 129.85 10.68 15.1  2.50 21.9 1.039E-02   5.66  11.0   4.75  22.7 4.216E-07   6.12  30.2   3.18  22.9
  90  90  27.5 124.09  9.48 14.7  1.48 20.6 5.039E-03   8.46  12.7   5.56  22.6 2.138E-07   4.47  10.9   5.58  22.7
  90  95  27.5 120.24  7.42 14.2  1.35 18.4 2.381E-03  15.50  13.7   6.11  22.3 1.042E-07   9.26  13.1   6.28  22.4
  90 100  27.5 118.99  5.27 13.2  1.09 15.7 1.107E-03  18.50  13.8   5.86  22.1 4.884E-08  14.22  13.6   5.49  21.8
  90 105  27.5 120.75  5.50 10.2  2.59 13.5 5.142E-04  22.31  13.5   5.06  22.1 2.240E-08  17.55  13.9   4.35  21.3
  90 110  27.5 128.82 11.93 33.2  5.38 12.7 2.465E-04  23.55  13.1   5.21  22.3 1.016E-08  17.82  14.1   2.94  21.3
  90 115  27.5 142.49 19.96 33.7  7.27 12.6 1.252E-04  25.85  12.5   6.29  22.7 4.721E-09  17.03  13.2   3.10  11.1
  90 120  27.5 159.45 27.37 10.4  6.32 12.6 6.871E-05  37.28  11.6  10.88  11.3 2.327E-09  19.68  11.8   6.45  12.1
  90 125  27.5 175.87 34.60 10.9  4.00 12.6 4.029E-05  45.67  11.4  13.20  11.4 1.235E-09  25.82  11.0   9.42  12.3
  90 130  27.5 189.81 41.65 11.2  1.69 12.8 2.482E-05  55.58  11.4  15.01  11.5 7.005E-10  33.11  10.8  11.08  12.3
  90 135  27.5 200.82 48.09 11.4   .51 19.8 1.582E-05  66.44  11.4  16.15  11.5 4.183E-10  40.92  10.8  11.87  12.2
  90 140  27.5 208.83 53.37 11.5  1.68 18.6 1.037E-05  66.44  11.4  16.15  11.5 2.607E-10  49.33  10.8  12.60  12.0
  90 145  27.5 214.60 57.61 11.6  2.76 18.7 6.937E-06  77.91  11.4  16.66  11.5 1.673E-10  57.93  10.9  13.41  11.8
  90 150  27.5 218.89 61.11 11.6  3.41 18.9 4.706E-06  89.71  11.4  16.68  11.4 1.095E-10  66.60  11.0  14.42  11.5
  90 155  27.5 222.05 63.74 11.7  3.86 18.9 3.231E-06 101.51  11.4  16.34  11.4 7.275E-11  75.68  11.0  16.17  11.3
  90 160  27.5 224.31 65.80 11.7  4.21 19.0 2.242E-06 101.51  11.4  16.34  11.4 4.897E-11  84.76  11.1  18.40  11.1
  90 165  27.5 225.70 67.38 11.7  4.40 19.1 1.578E-06 112.70  11.4  15.69  11.3 3.345E-11  93.58  11.1  21.04  23.0
  90 170  27.5 226.75 68.56 11.7  4.57 19.2 1.121E-06 122.90  11.4  14.83  11.2 2.304E-11 102.55  11.1  24.23  22.8
  90 175  27.5 227.53 69.46 11.7  4.70 19.2 8.029E-07 131.81  11.4  13.81  11.1 1.598E-11 111.61  11.1  27.72  22.7
  90 180  27.5 227.98 70.11 11.7  4.81 19.3 5.846E-07 131.81  11.4  13.81  11.1 1.124E-11 120.01  11.1  31.44  22.7
  90 185  27.5 228.34 70.11 11.7  4.81 19.3 4.293E-07 131.81  11.4  13.81  11.1 7.957E-12 120.01  11.1  31.44  22.7
  90 190  27.5 228.60 70.11 11.7  4.81 19.3 3.186E-07 131.81  11.4  13.81  11.1 5.684E-12 120.01  11.1  31.44  22.7
  90 195  27.5 228.76 70.11 11.7  4.81 19.3 2.402E-07 131.81  11.4  13.81  11.1 4.115E-12 120.01  11.1  31.44  22.7
  90 200  27.5 228.90 70.11 11.7  4.81 19.3 1.820E-07 131.81  11.4  13.81  11.1 2.992E-12 120.01  11.1  31.44  22.7
  90 205  27.5 228.98 70.11 11.7  4.81 19.3 1.409E-07 131.81  11.4  13.81  11.1 2.218E-12 120.01  11.1  31.44  22.7
  90 210  27.5 229.06 70.11 11.7  4.81 19.3 1.092E-07 131.81  11.4  13.81  11.1 1.646E-12 120.01  11.1  31.44  22.7
  90 215  27.5 229.10 70.11 11.7  4.81 19.3 8.648E-08 131.81  11.4  13.81  11.1 1.249E-12 120.01  11.1  31.44  22.7
  90 220  27.5 229.13 70.11 11.7  4.81 19.3 6.851E-08 131.81  11.4  13.81  11.1 9.484E-13 120.01  11.1  31.44  22.7
  90 225  27.5 229.16 70.11 11.7  4.81 19.3 5.526E-08 131.81  11.4  13.81  11.1 7.347E-13 120.01  11.1  31.44  22.7
  90 230  27.5 229.18 70.11 11.7  4.81 19.3 4.470E-08 131.81  11.4  13.81  11.1 5.710E-13 120.01  11.1  31.44  22.7
  90 235  27.5 229.19 70.11 11.7  4.81 19.3 3.651E-08 131.81  11.4  13.81  11.1 4.494E-13 120.01  11.1  31.44  22.7
  90 240  27.5 229.20 70.11 11.7  4.81 19.3 3.009E-08 131.81  11.4  13.81  11.1 3.581E-13 120.01  11.1  31.44  22.7
  90  80  32.5 138.03 12.06 15.1  3.05 22.0 2.180E-02   7.33  30.1   3.16  11.4 8.320E-07  11.61  29.9   1.59  11.2
  90  85  32.5 131.43 12.04 15.1  2.65 22.0 1.107E-02   5.00  32.6   4.07  11.1 4.441E-07   5.99  29.9   3.29  11.2
  90  90  32.5 125.41 10.31 14.7  1.66 21.0 5.415E-03   9.87  13.2   5.88  22.7 2.274E-07   4.50  11.6   5.64  22.9
  90  95  32.5 121.12  8.04 14.0   .88 19.0 2.575E-03  13.86  13.7   6.41  22.6 1.117E-07  10.17  13.5   6.44  22.5
  90 100  32.5 119.24  5.98 12.9  1.00 14.8 1.201E-03  20.61  13.8   6.44  22.3 5.288E-08  15.63  13.8   5.89  22.1
  90 105  32.5 120.03  6.35 10.5  2.98 13.4 5.580E-04  23.02  13.7   6.19  22.4 2.443E-08  19.27  14.0   4.81  21.8
  90 110  32.5 127.03 11.69 33.5  5.23 12.6 2.652E-04  26.00  13.1   6.55  22.8 1.107E-08  20.25  13.9   3.27  22.3
  90 115  32.5 140.53 18.34 33.9  6.90 12.3 1.335E-04  28.38  12.5   7.95  11.1 5.094E-09  20.18  13.0   4.42  11.8
  90 120  32.5 158.05 24.44 10.6  6.06 12.0 7.223E-05  39.12  11.8  12.69  11.4 2.465E-09  23.06  11.9   8.04  12.2
  90 125  32.5 175.52 30.89 11.2  4.12 11.7 4.225E-05  46.94  11.6  14.93  11.5 1.295E-09  28.35  11.2  10.89  12.2
  90 130  32.5 190.45 37.55 11.5  2.39 11.2 2.600E-05  55.94  11.6  16.60  11.5 7.294E-10  34.56  11.1  12.53  12.2
  90 135  32.5 202.14 43.72 11.7  1.41 21.8 1.662E-05  55.94  11.6  16.60  11.5 4.352E-10  41.34  11.0  13.46  12.0
  90 140  32.5 210.65 48.76 11.8  2.17 19.6 1.094E-05  65.85  11.6  17.65  11.5 2.715E-10  48.83  11.1  14.34  11.9
  90 145  32.5 216.98 52.97 11.9  3.09 19.5 7.334E-06  76.51  11.6  18.19  11.4 1.742E-10  56.52  11.1  15.08  11.7
  90 150  32.5 221.71 56.44 11.9  3.66 19.4 4.989E-06  87.20  11.7  18.26  11.3 1.142E-10  64.40  11.2  15.96  11.6
  90 155  32.5 225.22 59.05 11.9  4.15 19.4 3.436E-06  97.99  11.7  18.08  11.2 7.603E-11  72.77  11.2  17.44  11.4
  90 160  32.5 227.56 61.12 12.0  4.54 19.5 2.398E-06  97.99  11.7  18.08  11.2 5.146E-11  80.94  11.3  19.15  11.2
  90 165  32.5 229.18 62.71 12.0  4.74 19.5 1.692E-06 108.34  11.7  17.70  11.1 3.525E-11  89.13  11.3  21.31  11.0
  90 170  32.5 230.40 63.91 12.0  4.96 19.6 1.204E-06 117.80  11.7  17.19  11.0 2.434E-11  97.51  11.3  23.94  22.9
  90 175  32.5 231.21 64.81 12.0  5.11 19.6 8.665E-07 117.80  11.7  17.19  11.0 1.697E-11 105.76  11.3  26.85  22.8
  90 180  32.5 231.76 65.48 12.0  5.24 19.6 6.317E-07 125.91  11.7  16.60  22.9 1.196E-11 113.62  11.3  30.04  22.7
  90 185  32.5 232.19 65.96 12.0  5.35 19.7 4.638E-07 132.49  11.7  15.98  22.8 8.480E-12 121.64  11.3  33.50  22.7
  90 190  32.5 232.45 66.32 12.0  5.43 19.7 3.456E-07 132.49  11.7  15.98  22.8 6.087E-12 128.85  11.3  36.97  22.6
  90 195  32.5 232.66 66.32 12.0  5.43 19.7 2.601E-07 132.49  11.7  15.98  22.8 4.406E-12 128.85  11.3  36.97  22.6
  90 200  32.5 232.81 66.32 12.0  5.43 19.7 1.978E-07 132.49  11.7  15.98  22.8 3.218E-12 128.85  11.3  36.97  22.6
  90 205  32.5 232.91 66.32 12.0  5.43 19.7 1.526E-07 132.49  11.7  15.98  22.8 2.381E-12 128.85  11.3  36.97  22.6
  90 210  32.5 232.99 66.32 12.0  5.43 19.7 1.186E-07 132.49  11.7  15.98  22.8 1.773E-12 128.85  11.3  36.97  22.6
  90 215  32.5 233.04 66.32 12.0  5.43 19.7 9.358E-08 132.49  11.7  15.98  22.8 1.341E-12 128.85  11.3  36.97  22.6
  90 220  32.5 233.08 66.32 12.0  5.43 19.7 7.436E-08 132.49  11.7  15.98  22.8 1.022E-12 128.85  11.3  36.97  22.6
  90 225  32.5 233.11 66.32 12.0  5.43 19.7 5.971E-08 132.49  11.7  15.98  22.8 7.878E-13 128.85  11.3  36.97  22.6
  90 230  32.5 233.13 66.32 12.0  5.43 19.7 4.845E-08 132.49  11.7  15.98  22.8 6.148E-13 128.85  11.3  36.97  22.6
  90 235  32.5 233.15 66.32 12.0  5.43 19.7 3.939E-08 132.49  11.7  15.98  22.8 4.810E-13 128.85  11.3  36.97  22.6
  90 240  32.5 233.16 66.32 12.0  5.43 19.7 3.256E-08 132.49  11.7  15.98  22.8 3.847E-13 128.85  11.3  36.97  22.6
  90  80  37.5 139.24 13.45 15.0  3.11 22.1 2.314E-02   7.15  30.1   3.77  11.3 8.758E-07  12.39  29.6   1.93  11.1
